
Dérogation commerciale;G4020A - Transport Public de Marchandises (G4020A)
Dérogation commerciale;G4022A - Transport Public de Voyageurs (G4022A)
Dérogation commerciale;G4027A - Remorques TPM (G4027A)
Dérogation commerciale;G4040A - Flottes Entreprises MOCC
Dérogation commerciale;G4041A - Flottes Auto CMAR / AUTRES - PRO/TPE
Dérogation commerciale;G4043A - Flottes Auto CMAR / AUTRES - Sur Mesure
Dérogation commerciale;G4050A - Flottes révisables 4 roues entreprise - Assurécole
Dérogation commerciale;G4053A - Flottes Auto CMAR / AUTRES - Appel d'offres
Dérogation commerciale;G4055A - Location sans chauffeur
Dérogation commerciale;G4056A - Préposés en missions
Dérogation commerciale;G4203A - Mono Transport Privé de Marchandises (G4203A)
Dérogation commerciale;G4204A - Mono Engins spéciaux (G4204A)
Dérogation commerciale;G4207A - Mono Remorques TPPC (G4207A)
Dérogation commerciale;G4220A - Mono TPM (G4220A)
Dérogation commerciale;G4222A - Mono Transport Public de Voyageur (G4222A)
Dérogation commerciale;G4227A - Remorques TPM (G4227A)
Dérogation commerciale;G4401A - Flottes Tracteurs M.A.
Dérogation commerciale;G5001A - Marchandises transportées entreprises
Dérogation commerciale;G5002A - Marchandises transportées propre-compte (TPPC)
Dérogation commerciale;G5003A - Marchandises transportées public (TPM) Mono
Dérogation commerciale;G6003A - RC Communes
Dérogation commerciale;G6004A - RC Associations / Collectivités
Dérogation commerciale;G6005A - RC Professionnelle
Dérogation commerciale;G6006A - Autre RC
Dérogation commerciale;G6007A - RC Organisateurs
Dérogation commerciale;G6012A - RC Fabricants
Dérogation commerciale;G6015A - RC Promoteurs et MO
Dérogation commerciale;G6020A - RC Entreprise (G6020A - G6001A - G6002A)
Dérogation commerciale;G6021A - RC Mandataires Sociaux
Dérogation commerciale;G6105A - RC Voyages Groupe
Dérogation commerciale;G6113A - Protect Elu
Dérogation commerciale;G6205A - Décennale architectes bureaux d'études
Dérogation commerciale;G6206A - Décennale police de chantiers
Dérogation commerciale;G6207A - Décennale fabricants négociants
Dérogation commerciale;G6209A - Police unique chantiers
Dérogation commerciale;G6212A - RC décennale contruction garanties groupées
Dérogation commerciale;G6212M - RC entreprises du bâtiment
Dérogation commerciale;G6220A - Gan Construction - Artisans
Dérogation commerciale;G6230A - Gan Construction - Entreprises
Dérogation commerciale;G6609A - Collectivités atteintes à l'environnement (Pools : Assuratome / AMSré / Environnement)
Dérogation commerciale;G6619A - Gan Environnement
Dérogation commerciale;G7001A - Bris de Machines
Dérogation commerciale;G7003A - Vol Fraude détournement
Dérogation commerciale;G7006A - Omega
Dérogation commerciale;G7009A - Dommages divers entreprise
Dérogation commerciale;G7012A - Electron 2000
Dérogation commerciale;G7016A - Omega 2
Dérogation commerciale;G7201A - Dommages ouvrages
Dérogation commerciale;G7205A - Tous risques chantiers
Dérogation commerciale;G7210A - DO du Particulier
Dérogation commerciale;G7802A - MR Bois et Forêts
Dérogation commerciale;G7803A - Animaux
Dérogation commerciale;G7804A - MR Chevaux
Dérogation commerciale;G7806A - Grêle
Dérogation commerciale;G7810A - MR Climat GAN
Dérogation commerciale;G9001A - MR Commerces
Dérogation commerciale;G9003A - MR Communes ATLAS
Dérogation commerciale;G9004A - MR industrielles
Dérogation commerciale;G9005A - GAN Solution Médico Sociale (SMS)
Dérogation commerciale;G9007A - Pharma 2000
Dérogation commerciale;G9012A - MR professions libérales
Dérogation commerciale;G9013A - MR Communes ATLAS 3000
Dérogation commerciale;G9020A - Gan Association
Dérogation commerciale;G9022A - Gan Affiliation
Dérogation commerciale;G9023A - Edilys
Dérogation commerciale;G9030A - Omnipro
Dérogation commerciale;G9107A - PNO A565
Dérogation commerciale;G9200A - Gan Immeuble
Dérogation commerciale;G9300A - MR Garages
Dérogation commerciale;G9304A - Cylindrée (G9304A - G9306A)
Dérogation commerciale;G9400A - Agrigan
Dérogation commerciale;G9404A - MR Serres
Dérogation commerciale;GOAGRI - Agricole (GOAGRI - GOAGR2 - GAGMRA)
Dérogation commerciale;GOENTR - Entreprises (GOENTR - GOENT2 - GOENT3 - GENRI1)
Dérogation commerciale;GOPROF - Professionnels (GOPROF - GPRCAP)
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4040A - Flottes Entreprises MOCC
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4041A - Flottes Auto CMAR / AUTRES - PRO/TPE
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4043A - Flottes Auto CMAR / AUTRES - Sur Mesure
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4050A - Flottes révisables 4 roues entreprise - Assurécole
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4053A - Flottes Auto CMAR / AUTRES - Appel d'offres
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G4401A - Flottes Tracteurs M.A.
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G5001A - Marchandises transportées entreprises
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G7001A - Bris de Machines
Modification de Parc (Flottes, Flottes TMA, MT, BDM, GMVE Transport);G9004A - MR industrielles
Réajustement cotisation suite à avenant non tarifaire;ACTIV2 - Gan Santé
Réajustement cotisation suite à avenant non tarifaire;BGAVP1 - Gan Accidents de la Vie
Réajustement cotisation suite à avenant non tarifaire;G9121A - Gan Habitat Bailleur
Réajustement cotisation suite à avenant non tarifaire;SANTE2 - Généric Santé
Réajustement cotisation suite à avenant non tarifaire;SANTE9 - Santé
Rectification comptable - Remboursement;ACTIV2 - Gan Santé
Rectification comptable - Remboursement;ALCLI1 - Multirisques Climatique Récoltes
Rectification comptable - Remboursement;BGAVP1 - Gan Accidents de la Vie
Rectification comptable - Remboursement;COND12 - Gan Auto
Rectification comptable - Remboursement;CONDU1 - Gan Remorques et Caravanes
Rectification comptable - Remboursement;CONDU2 - 2/3 roues
Rectification comptable - Remboursement;G1101A - Olympe Convention obsèque
Rectification comptable - Remboursement;G2004A - Individuelle accident (Entreprise)
Rectification comptable - Remboursement;G2102A - Arc en ciel
Rectification comptable - Remboursement;G2130A - Gan Vie Privée
Rectification comptable - Remboursement;G2150A - Gan Auto Oxy'Jeunes
Rectification comptable - Remboursement;G2401A - Individuelle agricole
Rectification comptable - Remboursement;G2403A - Accidents du travail loi 72/965 (Monaco)
Rectification comptable - Remboursement;G4003A - Véhicule > 3,5 T Transports Privés (G4003A)
Rectification comptable - Remboursement;G4004A - Engins spéciaux (G4004A)
Rectification comptable - Remboursement;G4005A - Tracteurs et machines agricoles
Rectification comptable - Remboursement;G4007A - Remorques Transports Privés (G4007A)
Rectification comptable - Remboursement;G4008A - Tierce Financement
Rectification comptable - Remboursement;G4020A - Transport Public de Marchandises (G4020A)
Rectification comptable - Remboursement;G4022A - Transport Public de Voyageurs (G4022A)
Rectification comptable - Remboursement;G4027A - Remorques TPM (G4027A)
Rectification comptable - Remboursement;G4040A - Flottes Entreprises MOCC
Rectification comptable - Remboursement;G4041A - Flottes Auto CMAR / AUTRES - PRO/TPE
Rectification comptable - Remboursement;G4043A - Flottes Auto CMAR / AUTRES - Sur Mesure
Rectification comptable - Remboursement;G4050A - Flottes révisables 4 roues entreprise - Assurécole
Rectification comptable - Remboursement;G4053A - Flottes Auto CMAR / AUTRES - Appel d'offres
Rectification comptable - Remboursement;G4055A - Location sans chauffeur
Rectification comptable - Remboursement;G4056A - Préposés en missions
Rectification comptable - Remboursement;G4102A - 2-3 roues (2-3 roues - Quad - Voiturette)
Rectification comptable - Remboursement;G4150A - Gan Auto Oxygène
Rectification comptable - Remboursement;G4203A - Mono Transport Privé de Marchandises (G4203A)
Rectification comptable - Remboursement;G4204A - Mono Engins spéciaux (G4204A)
Rectification comptable - Remboursement;G4207A - Mono Remorques TPPC (G4207A)
Rectification comptable - Remboursement;G4220A - Mono TPM (G4220A)
Rectification comptable - Remboursement;G4222A - Mono Transport Public de Voyageur (G4222A)
Rectification comptable - Remboursement;G4227A - Remorques TPM (G4227A)
Rectification comptable - Remboursement;G4401A - Flottes Tracteurs M.A.
Rectification comptable - Remboursement;G5001A - Marchandises transportées entreprises
Rectification comptable - Remboursement;G5002A - Marchandises transportées propre-compte (TPPC)
Rectification comptable - Remboursement;G5003A - Marchandises transportées public (TPM) Mono
Rectification comptable - Remboursement;G5101A - Navigation de plaisance (G5101A - G5101M)
Rectification comptable - Remboursement;G6003A - RC Communes
Rectification comptable - Remboursement;G6004A - RC Associations / Collectivités
Rectification comptable - Remboursement;G6005A - RC Professionnelle
Rectification comptable - Remboursement;G6006A - Autre RC
Rectification comptable - Remboursement;G6007A - RC Organisateurs
Rectification comptable - Remboursement;G6012A - RC Fabricants
Rectification comptable - Remboursement;G6015A - RC Promoteurs et MO
Rectification comptable - Remboursement;G6020A - RC Entreprise (G6020A - G6001A - G6002A)
Rectification comptable - Remboursement;G6021A - RC Mandataires Sociaux
Rectification comptable - Remboursement;G6101A - RC Chef de Famille
Rectification comptable - Remboursement;G6103A - RC Diverses de Particuliers
Rectification comptable - Remboursement;G6104A - RC Voyage individuel - Escapade
Rectification comptable - Remboursement;G6105A - RC Voyages Groupe
Rectification comptable - Remboursement;G6110A - Assurance Scolaire
Rectification comptable - Remboursement;G6113A - Protect Elu
Rectification comptable - Remboursement;G6205A - Décennale architectes bureaux d'études
Rectification comptable - Remboursement;G6206A - Décennale police de chantiers
Rectification comptable - Remboursement;G6207A - Décennale fabricants négociants
Rectification comptable - Remboursement;G6209A - Police unique chantiers
Rectification comptable - Remboursement;G6212A - RC décennale contruction garanties groupées
Rectification comptable - Remboursement;G6212M - RC entreprises du bâtiment
Rectification comptable - Remboursement;G6220A - Gan Construction - Artisans
Rectification comptable - Remboursement;G6230A - Gan Construction - Entreprises
Rectification comptable - Remboursement;G6609A - Collectivités atteintes à l'environnement (Pools : Assuratome / AMSré / Environnement)
Rectification comptable - Remboursement;G6619A - Gan Environnement
Rectification comptable - Remboursement;G6666A - Tickets et Aliments (ex 6104)
Rectification comptable - Remboursement;G7001A - Bris de Machines
Rectification comptable - Remboursement;G7003A - Vol Fraude détournement
Rectification comptable - Remboursement;G7006A - Omega
Rectification comptable - Remboursement;G7009A - Dommages divers entreprise
Rectification comptable - Remboursement;G7012A - Electron 2000
Rectification comptable - Remboursement;G7016A - Omega 2
Rectification comptable - Remboursement;G7101A - Multipassions
Rectification comptable - Remboursement;G7201A - Dommages ouvrages
Rectification comptable - Remboursement;G7205A - Tous risques chantiers
Rectification comptable - Remboursement;G7210A - DO du Particulier
Rectification comptable - Remboursement;G7802A - MR Bois et Forêts
Rectification comptable - Remboursement;G7803A - Animaux
Rectification comptable - Remboursement;G7804A - MR Chevaux
Rectification comptable - Remboursement;G7806A - Grêle
Rectification comptable - Remboursement;G7810A - MR Climat GAN
Rectification comptable - Remboursement;G9001A - MR Commerces
Rectification comptable - Remboursement;G9003A - MR Communes ATLAS
Rectification comptable - Remboursement;G9004A - MR industrielles
Rectification comptable - Remboursement;G9005A - GAN Solution Médico Sociale (SMS)
Rectification comptable - Remboursement;G9007A - Pharma 2000
Rectification comptable - Remboursement;G9012A - MR professions libérales
Rectification comptable - Remboursement;G9013A - MR Communes ATLAS 3000
Rectification comptable - Remboursement;G9020A - Gan Association
Rectification comptable - Remboursement;G9022A - Gan Affiliation
Rectification comptable - Remboursement;G9023A - Edilys
Rectification comptable - Remboursement;G9030A - Omnipro
Rectification comptable - Remboursement;G9107A - PNO A565
Rectification comptable - Remboursement;G9109A - MR Châteaux
Rectification comptable - Remboursement;G9110A - MR Bicyclette
Rectification comptable - Remboursement;G9111A - MR Caravaning
Rectification comptable - Remboursement;G9119A - Gan Habitat Globale
Rectification comptable - Remboursement;G9120A - Gan Habitat Confort
Rectification comptable - Remboursement;G9121A - Gan Habitat Bailleur
Rectification comptable - Remboursement;G9200A - Gan Immeuble
Rectification comptable - Remboursement;G9300A - MR Garages
Rectification comptable - Remboursement;G9304A - Cylindrée (G9304A - G9306A)
Rectification comptable - Remboursement;G9400A - Agrigan
Rectification comptable - Remboursement;G9404A - MR Serres
Rectification comptable - Remboursement;GOAGRI - Agricole (GOAGRI - GOAGR2 - GAGMRA)
Rectification comptable - Remboursement;GOENTR - Entreprises (GOENTR - GOENT2 - GOENT3 - GENRI1)
Rectification comptable - Remboursement;GOPART - Particuliers (GOPART - GOPART3 - GOPART4)
Rectification comptable - Remboursement;GOPROF - Professionnels (GOPROF - GPRCAP)
Rectification comptable - Remboursement;GPAAUT - Auto 2/3 roues - 4 roues - Remorques légères (GPAAU2 - GPAAUT - GOAUTO)
Rectification comptable - Remboursement;GPMRHO - Habitation (GPMRHO - GOPAR2)
Rectification comptable - Remboursement;HABI01 - Gan Habitation
Rectification comptable - Remboursement;HABI01 - Gan Habitation
Rectification comptable - Remboursement;PJPAR1 - Protection Juridique
Rectification comptable - Remboursement;SANTE2 - Généric Santé
Rectification comptable - Remboursement;SANTE9 - Santé
Rectification de Majoration conjoncturelle non justifiée;G2102A - Arc en ciel
Rectification de Majoration conjoncturelle non justifiée;G2130A - Gan Vie Privée
Rectification de Majoration conjoncturelle non justifiée;G9121A - Gan Habitat Bailleur
Rectification de Majoration conjoncturelle non justifiée;SANTE2 - Généric Santé
Rectification de Majoration conjoncturelle non justifiée;SANTE9 - Santé
Refus de majoration;ALCLI1 - Multirisques Climatique Récoltes
Refus de majoration;COND12 - Gan Auto Camping Car
Refus de majoration;COND12 - Gan Auto Voiture
Refus de majoration;COND12 - Gan Auto Voiturette 
Refus de majoration;CONDU1 - Gan Remorques et Caravanes
Refus de majoration;CONDU2 - 2/3 roues
Refus de majoration;G1101A - Olympe Convention obsèque
Refus de majoration;G2102A - Arc en ciel
Refus de majoration;G2105A - Assurance dépendance
Refus de majoration;G2130A - Gan Vie Privée
Refus de majoration;G2150A - Gan Auto Oxy'Jeunes
Refus de majoration;G2401A - Individuelle agricole
Refus de majoration;G4005A - Tracteurs et machines agricoles
Refus de majoration;G4102A - 2-3 roues (2-3 roues - Quad - Voiturette)
Refus de majoration;G4150A - Gan Auto Oxygène
Refus de majoration;G4401A - Flottes Tracteurs M.A.
Refus de majoration;G5101A - Navigation de plaisance (G5101A - G5101M)
Refus de majoration;G6012A - RC Fabricants
Refus de majoration;G6015A - RC Promoteurs et MO
Refus de majoration;G6101A - RC Chef de Famille
Refus de majoration;G6103A - RC Diverses de Particuliers
Refus de majoration;G6104A - RC Voyage individuel - Escapade
Refus de majoration;G6110A - Assurance Scolaire
Refus de majoration;G6205A - Décennale architectes bureaux d'études
Refus de majoration;G6206A - Décennale police de chantiers
Refus de majoration;G6207A - Décennale fabricants négociants
Refus de majoration;G6209A - Police unique chantiers
Refus de majoration;G6212A - RC décennale contruction garanties groupées
Refus de majoration;G6212M - RC entreprises du bâtiment
Refus de majoration;G6220A - Gan Construction - Artisans
Refus de majoration;G6230A - Gan Construction - Entreprises
Refus de majoration;G6666A - Tickets et Aliments (ex 6104)
Refus de majoration;G7101A - Multipassions
Refus de majoration;G7201A - Dommages ouvrages
Refus de majoration;G7205A - Tous risques chantiers
Refus de majoration;G7210A - DO du Particulier
Refus de majoration;G7802A - MR Bois et Forêts
Refus de majoration;G7803A - Animaux
Refus de majoration;G7804A - MR Chevaux
Refus de majoration;G7806A - Grêle
Refus de majoration;G7810A - MR Climat GAN
Refus de majoration;G9001A - MR Commerces
Refus de majoration;G9007A - Pharma 2000
Refus de majoration;G9012A - MR professions libérales
Refus de majoration;G9030A - Omnipro
Refus de majoration;G9107A - PNO A565
Refus de majoration;G9109A - MR Châteaux
Refus de majoration;G9110A - MR Bicyclette
Refus de majoration;G9111A - MR Caravaning
Refus de majoration;G9119A - Gan Habitat Globale
Refus de majoration;G9120A - Gan Habitat Confort
Refus de majoration;G9121A - Gan Habitat Bailleur
Refus de majoration;G9200A - Gan Immeuble
Refus de majoration;G9200A - Gan Immeuble (hors copropriété)
Refus de majoration;G9200A - Gan Immeuble Copropriété
Refus de majoration;G9300A - MR Garages
Refus de majoration;G9304A - Cylindrée (G9304A - G9306A)
Refus de majoration;G9306A - Cylindrée Total
Refus de majoration;G9400A - Agrigan
Refus de majoration;G9404A - MR Serres
Refus de majoration;GOAGRI - Agricole (GOAGRI - GOAGR2 - GAGMRA)
Refus de majoration;GOPART - Particuliers (GOPART - GOPART3 - GOPART4)
Refus de majoration;GOPROF - Professionnels (GOPROF - GPRCAP)
Refus de majoration;GPAAUT - Auto 2/3 roues - 4 roues - Remorques légères (GPAAU2 - GPAAUT - GOAUTO)
Refus de majoration;GPMRHO - Habitation (GPMRHO - GOPAR2)
Refus de majoration;HABI01 - Gan Habitation
Refus de majoration;PJPAR1 - Protection Juridique
"Reprise suite à résiliation
 pour Non Paiement";ACTIV2 - Gan Santé
"Reprise suite à résiliation
 pour Non Paiement";ALCLI1 - Multirisques Climatique Récoltes
"Reprise suite à résiliation
 pour Non Paiement";BGAVP1 - Gan Accidents de la Vie
"Reprise suite à résiliation
 pour Non Paiement";COND12 - Gan Auto
"Reprise suite à résiliation
 pour Non Paiement";CONDU1 - Gan Remorques et Caravanes
"Reprise suite à résiliation
 pour Non Paiement";CONDU2 - 2/3 roues
"Reprise suite à résiliation
 pour Non Paiement";G1101A - Olympe Convention obsèque
"Reprise suite à résiliation
 pour Non Paiement";G2004A - Individuelle accident (Entreprise)
"Reprise suite à résiliation
 pour Non Paiement";G2102A - Arc en ciel
"Reprise suite à résiliation
 pour Non Paiement";G2130A - Gan Vie Privée
"Reprise suite à résiliation
 pour Non Paiement";G2150A - Gan Auto Oxy'Jeunes
"Reprise suite à résiliation
 pour Non Paiement";G2401A - Individuelle agricole
"Reprise suite à résiliation
 pour Non Paiement";G2403A - Accidents du travail loi 72/965 (Monaco)
"Reprise suite à résiliation
 pour Non Paiement";G4003A - Véhicule > 3,5 T Transports Privés (G4003A)
"Reprise suite à résiliation
 pour Non Paiement";G4004A - Engins spéciaux (G4004A)
"Reprise suite à résiliation
 pour Non Paiement";G4005A - Tracteurs et machines agricoles
"Reprise suite à résiliation
 pour Non Paiement";G4007A - Remorques Transports Privés (G4007A)
"Reprise suite à résiliation
 pour Non Paiement";G4008A - Tierce Financement
"Reprise suite à résiliation
 pour Non Paiement";G4020A - Transport Public de Marchandises (G4020A)
"Reprise suite à résiliation
 pour Non Paiement";G4022A - Transport Public de Voyageurs (G4022A)
"Reprise suite à résiliation
 pour Non Paiement";G4027A - Remorques TPM (G4027A)
"Reprise suite à résiliation
 pour Non Paiement";G4040A - Flottes Entreprises MOCC
"Reprise suite à résiliation
 pour Non Paiement";G4041A - Flottes Auto CMAR / AUTRES - PRO/TPE
"Reprise suite à résiliation
 pour Non Paiement";G4043A - Flottes Auto CMAR / AUTRES - Sur Mesure
"Reprise suite à résiliation
 pour Non Paiement";G4050A - Flottes révisables 4 roues entreprise - Assurécole
"Reprise suite à résiliation
 pour Non Paiement";G4053A - Flottes Auto CMAR / AUTRES - Appel d'offres
"Reprise suite à résiliation
 pour Non Paiement";G4055A - Location sans chauffeur
"Reprise suite à résiliation
 pour Non Paiement";G4056A - Préposés en missions
"Reprise suite à résiliation
 pour Non Paiement";G4102A - 2-3 roues (2-3 roues - Quad - Voiturette)
"Reprise suite à résiliation
 pour Non Paiement";G4150A - Gan Auto Oxygène
"Reprise suite à résiliation
 pour Non Paiement";G4203A - Mono Transport Privé de Marchandises (G4203A)
"Reprise suite à résiliation
 pour Non Paiement";G4204A - Mono Engins spéciaux (G4204A)
"Reprise suite à résiliation
 pour Non Paiement";G4207A - Mono Remorques TPPC (G4207A)
"Reprise suite à résiliation
 pour Non Paiement";G4220A - Mono TPM (G4220A)
"Reprise suite à résiliation
 pour Non Paiement";G4222A - Mono Transport Public de Voyageur (G4222A)
"Reprise suite à résiliation
 pour Non Paiement";G4227A - Remorques TPM (G4227A)
"Reprise suite à résiliation
 pour Non Paiement";G4401A - Flottes Tracteurs M.A.
"Reprise suite à résiliation
 pour Non Paiement";G5001A - Marchandises transportées entreprises
"Reprise suite à résiliation
 pour Non Paiement";G5002A - Marchandises transportées propre-compte (TPPC)
"Reprise suite à résiliation
 pour Non Paiement";G5003A - Marchandises transportées public (TPM) Mono
"Reprise suite à résiliation
 pour Non Paiement";G5101A - Navigation de plaisance (G5101A - G5101M)
"Reprise suite à résiliation
 pour Non Paiement";G6003A - RC Communes
"Reprise suite à résiliation
 pour Non Paiement";G6004A - RC Associations / Collectivités
"Reprise suite à résiliation
 pour Non Paiement";G6005A - RC Professionnelle
"Reprise suite à résiliation
 pour Non Paiement";G6006A - Autre RC
"Reprise suite à résiliation
 pour Non Paiement";G6007A - RC Organisateurs
"Reprise suite à résiliation
 pour Non Paiement";G6012A - RC Fabricants
"Reprise suite à résiliation
 pour Non Paiement";G6015A - RC Promoteurs et MO
"Reprise suite à résiliation
 pour Non Paiement";G6020A - RC Entreprise (G6020A - G6001A - G6002A)
"Reprise suite à résiliation
 pour Non Paiement";G6021A - RC Mandataires Sociaux
"Reprise suite à résiliation
 pour Non Paiement";G6101A - RC Chef de Famille
"Reprise suite à résiliation
 pour Non Paiement";G6103A - RC Diverses de Particuliers
"Reprise suite à résiliation
 pour Non Paiement";G6104A - RC Voyage individuel - Escapade
"Reprise suite à résiliation
 pour Non Paiement";G6105A - RC Voyages Groupe
"Reprise suite à résiliation
 pour Non Paiement";G6110A - Assurance Scolaire
"Reprise suite à résiliation
 pour Non Paiement";G6113A - Protect Elu
"Reprise suite à résiliation
 pour Non Paiement";G6205A - Décennale architectes bureaux d'études
"Reprise suite à résiliation
 pour Non Paiement";G6206A - Décennale police de chantiers
"Reprise suite à résiliation
 pour Non Paiement";G6207A - Décennale fabricants négociants
"Reprise suite à résiliation
 pour Non Paiement";G6209A - Police unique chantiers
"Reprise suite à résiliation
 pour Non Paiement";G6212A - RC décennale contruction garanties groupées
"Reprise suite à résiliation
 pour Non Paiement";G6212M - RC entreprises du bâtiment
"Reprise suite à résiliation
 pour Non Paiement";G6220A - Gan Construction - Artisans
"Reprise suite à résiliation
 pour Non Paiement";G6230A - Gan Construction - Entreprises
"Reprise suite à résiliation
 pour Non Paiement";G6609A - Collectivités atteintes à l'environnement (Pools : Assuratome / AMSré / Environnement)
"Reprise suite à résiliation
 pour Non Paiement";G6619A - Gan Environnement
"Reprise suite à résiliation
 pour Non Paiement";G6666A - Tickets et Aliments (ex 6104)
"Reprise suite à résiliation
 pour Non Paiement";G7001A - Bris de Machines
"Reprise suite à résiliation
 pour Non Paiement";G7003A - Vol Fraude détournement
"Reprise suite à résiliation
 pour Non Paiement";G7006A - Omega
"Reprise suite à résiliation
 pour Non Paiement";G7009A - Dommages divers entreprise
"Reprise suite à résiliation
 pour Non Paiement";G7012A - Electron 2000
"Reprise suite à résiliation
 pour Non Paiement";G7016A - Omega 2
"Reprise suite à résiliation
 pour Non Paiement";G7101A - Multipassions
"Reprise suite à résiliation
 pour Non Paiement";G7201A - Dommages ouvrages
"Reprise suite à résiliation
 pour Non Paiement";G7205A - Tous risques chantiers
"Reprise suite à résiliation
 pour Non Paiement";G7210A - DO du Particulier
"Reprise suite à résiliation
 pour Non Paiement";G7802A - MR Bois et Forêts
"Reprise suite à résiliation
 pour Non Paiement";G7803A - Animaux
"Reprise suite à résiliation
 pour Non Paiement";G7804A - MR Chevaux
"Reprise suite à résiliation
 pour Non Paiement";G7806A - Grêle
"Reprise suite à résiliation
 pour Non Paiement";G7810A - MR Climat GAN
"Reprise suite à résiliation
 pour Non Paiement";G9001A - MR Commerces
"Reprise suite à résiliation
 pour Non Paiement";G9003A - MR Communes ATLAS
"Reprise suite à résiliation
 pour Non Paiement";G9004A - MR industrielles
"Reprise suite à résiliation
 pour Non Paiement";G9005A - GAN Solution Médico Sociale (SMS)
"Reprise suite à résiliation
 pour Non Paiement";G9007A - Pharma 2000
"Reprise suite à résiliation
 pour Non Paiement";G9012A - MR professions libérales
"Reprise suite à résiliation
 pour Non Paiement";G9013A - MR Communes ATLAS 3000
"Reprise suite à résiliation
 pour Non Paiement";G9020A - Gan Association
"Reprise suite à résiliation
 pour Non Paiement";G9022A - Gan Affiliation
"Reprise suite à résiliation
 pour Non Paiement";G9023A - Edilys
"Reprise suite à résiliation
 pour Non Paiement";G9030A - Omnipro
"Reprise suite à résiliation
 pour Non Paiement";G9107A - PNO A565
"Reprise suite à résiliation
 pour Non Paiement";G9109A - MR Châteaux
"Reprise suite à résiliation
 pour Non Paiement";G9110A - MR Bicyclette
"Reprise suite à résiliation
 pour Non Paiement";G9111A - MR Caravaning
"Reprise suite à résiliation
 pour Non Paiement";G9119A - Gan Habitat Globale
"Reprise suite à résiliation
 pour Non Paiement";G9120A - Gan Habitat Confort
"Reprise suite à résiliation
 pour Non Paiement";G9121A - Gan Habitat Bailleur
"Reprise suite à résiliation
 pour Non Paiement";G9200A - Gan Immeuble
"Reprise suite à résiliation
 pour Non Paiement";G9300A - MR Garages
"Reprise suite à résiliation
 pour Non Paiement";G9304A - Cylindrée (G9304A - G9306A)
"Reprise suite à résiliation
 pour Non Paiement";G9400A - Agrigan
"Reprise suite à résiliation
 pour Non Paiement";G9404A - MR Serres
"Reprise suite à résiliation
 pour Non Paiement";GOAGRI - Agricole (GOAGRI - GOAGR2 - GAGMRA)
"Reprise suite à résiliation
 pour Non Paiement";GOENTR - Entreprises (GOENTR - GOENT2 - GOENT3 - GENRI1)
"Reprise suite à résiliation
 pour Non Paiement";GOPART - Particuliers (GOPART - GOPART3 - GOPART4)
"Reprise suite à résiliation
 pour Non Paiement";GOPROF - Professionnels (GOPROF - GPRCAP)
"Reprise suite à résiliation
 pour Non Paiement";GPAAUT - Auto 2/3 roues - 4 roues - Remorques légères (GPAAU2 - GPAAUT - GOAUTO)
"Reprise suite à résiliation
 pour Non Paiement";GPMRHO - Habitation (GPMRHO - GOPAR2)
"Reprise suite à résiliation
 pour Non Paiement";HABI01 - Gan Habitation
"Reprise suite à résiliation
 pour Non Paiement";HABI01 - Gan Habitation
"Reprise suite à résiliation
 pour Non Paiement";PJPAR1 - Protection Juridique
"Reprise suite à résiliation
 pour Non Paiement";SANTE2 - Généric Santé
"Reprise suite à résiliation
 pour Non Paiement";SANTE9 - Santé
Résiliation;ACTIV2 - Gan Santé
Résiliation;ALCLI1 - Multirisques Climatique Récoltes
Résiliation;BGAVP1 - Gan Accidents de la Vie
Résiliation;COND12 - Gan Auto
Résiliation;CONDU1 - Gan Remorques et Caravanes
Résiliation;CONDU2 - 2/3 roues
Résiliation;G1101A - Olympe Convention obsèque
Résiliation;G2004A - Individuelle accident (Entreprise)
Résiliation;G2102A - Arc en ciel
Résiliation;G2130A - Gan Vie Privée
Résiliation;G2150A - Gan Auto Oxy'Jeunes
Résiliation;G2401A - Individuelle agricole
Résiliation;G2403A - Accidents du travail loi 72/965 (Monaco)
Résiliation;G4003A - Véhicule > 3,5 T Transports Privés (G4003A)
Résiliation;G4004A - Engins spéciaux (G4004A)
Résiliation;G4005A - Tracteurs et machines agricoles
Résiliation;G4007A - Remorques Transports Privés (G4007A)
Résiliation;G4008A - Tierce Financement
Résiliation;G4020A - Transport Public de Marchandises (G4020A)
Résiliation;G4022A - Transport Public de Voyageurs (G4022A)
Résiliation;G4027A - Remorques TPM (G4027A)
Résiliation;G4040A - Flottes Entreprises MOCC
Résiliation;G4041A - Flottes Auto CMAR / AUTRES - PRO/TPE
Résiliation;G4043A - Flottes Auto CMAR / AUTRES - Sur Mesure
Résiliation;G4050A - Flottes révisables 4 roues entreprise - Assurécole
Résiliation;G4053A - Flottes Auto CMAR / AUTRES - Appel d'offres
Résiliation;G4055A - Location sans chauffeur
Résiliation;G4056A - Préposés en missions
